0x21902065 Checksum
0x5a4c88f5 anims\gun/shoot_rifle\gun_rifle_walkfwd.ska
0x48b94f8d anims\gun/shoot_rifle\gun_rifle_walkr.ska
0x1ebe642e anims\gun/shoot_rifle\gun_rifle_walkl.ska
0x077cab7e anims\gun/shoot_rifle\gun_rifle_walkrback.ska
0x432c93dd anims\gun/shoot_rifle\gun_rifle_walklback.ska
0xad9efe82 anims\gun/shoot_rifle\gun_rifle_runfwd_hi_d.ska
0x293962df anims\gun/shoot_rifle\gun_rifle_runfwd_lo_d.ska
0x9defb0dd anims\gun/shoot_rifle\gun_rifle_runr_hi_d.ska
0x18c8d880 anims\gun/shoot_rifle\gun_rifle_runr_lo_d.ska
0x86bb5076 anims\gun/shoot_rifle\gun_rifle_runl_hi_d.ska
0x101d38db anims\gun/shoot_rifle\gun_rifle_runl_lo_d.ska
0x271197b1 anims\gun/shoot_rifle\gun_rifle_runlback_hi_d.ska
0xafa6f18c anims\gun/shoot_rifle\gun_rifle_runlback_lo_d.ska
0xfe2f26fa anims\gun/shoot_rifle\gun_rifle_runrback_hi_d.ska
0x78894257 anims\gun/shoot_rifle\gun_rifle_runrback_lo_d.ska
0x1c6ddca7 anims\gun/shoot_rifle\gun_rifle_walkfwd_hi_d.ska
0xa24a848a anims\gun/shoot_rifle\gun_rifle_walkfwd_lo_d.ska
0x73f3fe0b anims\gun/shoot_rifle\gun_rifle_walkr_hi_d.ska
0xeac46326 anims\gun/shoot_rifle\gun_rifle_walkr_lo_d.ska
0x3cb7db30 anims\gun/shoot_rifle\gun_rifle_walkl_hi_d.ska
0xc220860d anims\gun/shoot_rifle\gun_rifle_walkl_lo_d.ska
0xfc4dd49d anims\gun/shoot_rifle\gun_rifle_walkrback_hi_d.ska
0x826aacc0 anims\gun/shoot_rifle\gun_rifle_walkrback_lo_d.ska
0x34f26346 anims\gun/shoot_rifle\gun_rifle_walklback_hi_d.ska
0xa9c5fdeb anims\gun/shoot_rifle\gun_rifle_walklback_lo_d.ska
0x86007544 anims\gun/shoot_rifle\gun_rifle_walkfwd_shuffle.ska
0x6ffaa651 anims\gun/shoot_rifle\gun_rifle_walklback_shuffle.ska
0x7fe540b3 anims\gun/shoot_rifle\gun_rifle_wlkrbck_shuffle.ska
0x16ebe966 anims\gun/shoot_rifle\gun_rifle_runbkwd.ska
0x630adb60 anims\gun/shoot_rifle\gun_rifle_walkbkwd.ska
0xa89fb7d1 anims\gun/shoot_rifle\gun_rifle_runfwd_relax_p.ska
0x2fa69da3 anims\gun/shoot_rifle\gun_rifle_runr_relax_p.ska
0xd3a535c0 anims\gun/shoot_rifle\gun_rifle_runl_relax_p.ska
0xb2c19262 anims\gun/shoot_rifle\gun_rifle_runlback_relax_p.ska
0x69213878 anims\gun/shoot_rifle\gun_rifle_runrback_relax_p.ska
0x6ac11ac5 anims\gun/shoot_rifle\gun_rifle_walkfwd_relax_p.ska
0x38243a9b anims\gun/shoot_rifle\gun_rifle_walkr_relax_p.ska
0x9c21a0b8 anims\gun/shoot_rifle\gun_rifle_walkl_relax_p.ska
0x471b55ea anims\gun/shoot_rifle\gun_rifle_walkrback_relax_p.ska
0x94baebd0 anims\gun/shoot_rifle\gun_rifle_walklback_relax_p.ska
0x9df8249c anims\gun\shoot_rifle_p\gun_rifle_runfwd_p.ska
0x8a9e0f42 anims\gun\shoot_rifle_p\gun_rifle_runr_p.ska
0x78e59588 anims\gun\shoot_rifle_p\gun_rifle_runl_p.ska
0xb2f4dc67 anims\gun\shoot_rifle_p\gun_rifle_runlback_p.ska
0x7fd580f4 anims\gun\shoot_rifle_p\gun_rifle_runrback_p.ska
0x082d202e anims\gun\shoot_rifle_p\gun_rifle_idle_p.ska
0x91dab62b anims\gun\shoot_rifle_p\gun_rifle_jumpr_p.ska
0x156c66c0 anims\gun\shoot_rifle_p\gun_rifle_jumpbackl_p.ska
0x128e1ae1 anims\gun\shoot_rifle_p\gun_rifle_jumplandbackl_p.ska
0x2c14dd0a anims\gun\shoot_rifle_p\gun_rifle_jumpbackr_p.ska
0x803330a1 anims\gun\shoot_rifle_p\gun_rifle_jumpl_p.ska
0x795b031c anims\gun/stealth\gun_crouchidle.ska
0x47a741dc anims\gun/stealth\gun_crouchwalk.ska
0x54ae24df anims\gun/stealth\gun_crouchslowwalk.ska
0x0edc79b3 anims\gun/stealth_arrow\gun_arrow_crouchfwd.ska
0x2ed57b5e anims\gun/stealth_arrow\gun_arrow_crouchr.ska
0x38e2b87d anims\gun/stealth_arrow\gun_arrow_crouchl.ska
0x92df9692 anims\gun/stealth_arrow\gun_arrow_crouchbackpedal.ska
0xd948b1b2 anims\gun/stealth_arrow\gun_arrow_crouchidle.ska
0xee538132 anims\gun/stealth_arrow\gun_arrow_crouchleanl.ska
0x7844b691 anims\gun/stealth_arrow\gun_arrow_crouchleanr.ska
0x250c6df4 anims\gun/stealth_arrow\gun_arrow_crouchfwd_hi_d.ska
0x99ac1359 anims\gun/stealth_arrow\gun_arrow_crouchfwd_lo_d.ska
0xd3ea5677 anims\gun/stealth_arrow\gun_arrow_crouchr_hi_d.ska
0x4ace2ada anims\gun/stealth_arrow\gun_arrow_crouchr_lo_d.ska
0xdcbeb2dc anims\gun/stealth_arrow\gun_arrow_crouchl_hi_d.ska
0x6219ce81 anims\gun/stealth_arrow\gun_arrow_crouchl_lo_d.ska
0x49559921 anims\gun/stealth_arrow\gun_arrow_crouchbackpedal_hi_d.ska
0xcd82f03c anims\gun/stealth_arrow\gun_arrow_crouchbackpedal_lo_d.ska
0x2707ec9b anims\gun/stealth_arrow\gun_arrow_crouchleanl_hi_d.ska
0xafb094b6 anims\gun/stealth_arrow\gun_arrow_crouchleanl_lo_d.ska
0xfde40cc0 anims\gun/stealth_arrow\gun_arrow_crouchleanr_hi_d.ska
0x78f4749d anims\gun/stealth_arrow\gun_arrow_crouchleanr_lo_d.ska
0x123c92d1 anims\gun/stealth_arrow\gun_arrow_crouchfwd_p.ska
0xbb348918 anims\gun/stealth_arrow\gun_arrow_crouchr_p.ska
0x06c6f666 anims\gun/stealth_arrow\gun_arrow_crouchbackpedal_p.ska
0xc8ccfab2 anims\gun/stealth_arrow\gun_arrow_crouchl_p.ska
0x0cfd93cc anims\gun/stealth_arrow\gun_arrow_crouchleanl_p.ska
0xf68611f6 anims\gun/stealth_arrow\gun_arrow_crouchleanr_p.ska
0xe315f57e anims\gun/stealth_arrow\gun_arrow_crouchidle_hi_d.ska
0x5bc28be3 anims\gun/stealth_arrow\gun_arrow_crouchidle_lo_d.ska
0xf32914f6 anims\gun/stealth_arrow\gun_arrow_crouchidle_p.ska
0xee95f856 anims\gun/stealth_arrow\gun_arrow_crouchslowfwd.ska
0x822aeaca anims\gun/stealth_arrow\gun_arrow_crouchslowr.ska
0xec2dc7e9 anims\gun/stealth_arrow\gun_arrow_crouchslowl.ska
0xd4269ec4 anims\gun/stealth_arrow\gun_arrow_crouchslowbackpedal.ska
0x77f1f72c anims\gun/stealth_arrow\gun_arrow_crouchfwd_init_d.ska
0x9cfae978 anims\gun/stealth_arrow\gun_arrow_crouchr_init_d.ska
0x440bc871 anims\gun/stealth_arrow\gun_arrow_crouchl_init_d.ska
0x5cf4efd3 anims\gun/stealth_arrow\gun_arrow_crouchbkwd_init_d.ska
0x4ce9f078 anims\gun/stealth_arrow\gun_arrow_crouchidle_init_d.ska
0xd5e1a545 anims\gun/stealth_arrow\gun_arrow_crouchleanl_init_d.ska
0xfeb0845c anims\gun/stealth_arrow\gun_arrow_crouchleanr_init_d.ska
0x9802db07 anims\gun/stealth_dynamite\gun_dynamite_crouchfwd.ska
0xcf020fde anims\gun/stealth_dynamite\gun_dynamite_crouchr.ska
0x98f722fd anims\gun/stealth_dynamite\gun_dynamite_crouchl.ska
0x806865bf anims\gun/stealth_dynamite\gun_dynamite_crouchbackpedal.ska
0x63b71f72 anims\gun/stealth_pistol\gun_pistol_crouchfwd.ska
0xfd3fd9c1 anims\gun/stealth_pistol\gun_pistol_crouchr.ska
0x7338dd22 anims\gun/stealth_pistol\gun_pistol_crouchl.ska
0x3c532d5c anims\gun/stealth_pistol\gun_pistol_crouchbackpedal.ska
0xf4b8b0cf anims\gun/stealth_pistol\gun_pistol_crouchidle_aim.ska
0x82c0255f anims\gun/stealth_pistol\gun_pistol_crouchidle_aimup.ska
0x27aa013b anims\gun/stealth_pistol\gun_pistol_crouchidle_aimdown.ska
0x2b884e30 anims\gun/stealth_pistol\gun_pistol_crouchidle_hi_d.ska
0xb330330d anims\gun/stealth_pistol\gun_pistol_crouchidle_lo_d.ska
0xed006cf5 anims\gun/stealth_pistol\gun_pistol_crouchr_hi_d.ska
0x71d81458 anims\gun/stealth_pistol\gun_pistol_crouchr_lo_d.ska
0xc3a48c5e anims\gun/stealth_pistol\gun_pistol_crouchl_hi_d.ska
0x3b13f503 anims\gun/stealth_pistol\gun_pistol_crouchl_lo_d.ska
0x6bbb06c1 anims\gun/stealth_pistol\gun_pistol_crouchbackpedal_hi_d.ska
0xf31d629c anims\gun/stealth_pistol\gun_pistol_crouchbackpedal_lo_d.ska
0x57946137 anims\gun/stealth_pistol\gun_pistol_crouchidle_aim_p.ska
0x549c7cf8 anims\gun/stealth_pistol\gun_pistol_crouchfwd_p.ska
0xa85ed059 anims\gun/stealth_pistol\gun_pistol_crouchr_p.ska
0x99a65673 anims\gun/stealth_pistol\gun_pistol_crouchl_p.ska
0xda13b393 anims\gun/stealth_pistol\gun_pistol_crouchfwd_hi_d.ska
0x64a4cdae anims\gun/stealth_pistol\gun_pistol_crouchfwd_lo_d.ska
0xc7ed3c6d anims\gun/stealth_pistol\gun_pistol_crouchbackpedal_p.ska
0xf012803b anims\gun/stealth_pistol\gun_pistol_crouchslowfwd.ska
0xc48ae503 anims\gun/stealth_pistol\gun_pistol_crouchslowr.ska
0xaa8dd1e0 anims\gun/stealth_pistol\gun_pistol_crouchslowl.ska
0x8be6df36 anims\gun/stealth_pistol\gun_pistol_crouchslowbackpedal.ska
0x85bbe8b2 anims\gun/stealth_rifle\gun_rifle_crouchfwd.ska
0x2f7ce085 anims\gun/stealth_rifle\gun_rifle_crouchr.ska
0x357bd326 anims\gun/stealth_rifle\gun_rifle_crouchl.ska
0x09cea2ad anims\gun/stealth_rifle\gun_rifle_crouchidle.ska
0xa2585430 anims\gun/stealth_rifle\gun_rifle_crouchbackpedal.ska
0xc7339390 anims\gun/stealth_rifle\gun_rifle_crouchidle_aimdown.ska
0xa1e93f89 anims\gun/stealth_rifle\gun_rifle_crouchidle_aimup.ska
0xd1a3335c anims\gun/stealth_rifle\gun_rifle_crouchidle_hi_d.ska
0x4d354e01 anims\gun/stealth_rifle\gun_rifle_crouchidle_lo_d.ska
0x92343213 anims\gun/stealth_rifle\gun_rifle_crouchr_hi_d.ska
0x0c84572e anims\gun/stealth_rifle\gun_rifle_crouchr_lo_d.ska
0x43c8f9a2 anims\gun/stealth_rifle\gun_rifle_crouchfwd_hi_d.ska
0xbaef8fbf anims\gun/stealth_rifle\gun_rifle_crouchfwd_lo_d.ska
0x9a77cf28 anims\gun/stealth_rifle\gun_rifle_crouchl_hi_d.ska
0x2460ba05 anims\gun/stealth_rifle\gun_rifle_crouchl_lo_d.ska
0x228eec8d anims\gun/stealth_rifle\gun_rifle_crouchbackpedal_hi_d.ska
0x9c2994b0 anims\gun/stealth_rifle\gun_rifle_crouchbackpedal_lo_d.ska
0x782f7e35 anims\gun/stealth_rifle\gun_rifle_crouchfwd_p.ska
0x42641a19 anims\gun/stealth_rifle\gun_rifle_crouchr_p.ska
0x4fab8bb3 anims\gun/stealth_rifle\gun_rifle_crouchl_p.ska
0xb4f17192 anims\gun/stealth_rifle\gun_rifle_crouchidle_p.ska
0x53dfde78 anims\gun/stealth_rifle\gun_rifle_crouchbackpedal_p.ska
0xb088469d anims\gun/stealth_rifle\gun_rifle_crouchslowfwd.ska
0x0839e63e anims\gun/stealth_rifle\gun_rifle_crouchslowr.ska
0x5e3ed19d anims\gun/stealth_rifle\gun_rifle_crouchslowl.ska
0xc69ac15c anims\gun/stealth_rifle\gun_rifle_crouchslowbackpedal.ska
0xf0f73b4a anims\gun\walk\gun_walkslow.ska
0xe1567363 anims\gun\walk\gun_walkfast.ska
0xac6d3d59 anims\gun\walk\gun_runslow.ska
0x9ccc7550 anims\gun\walk\gun_runfast.ska
0x9427844d anims\gun\walk\move_noitem_stand_walkfast_hor.ska
0x983bfb7c anims\gun\menu\menu_male_idle.ska
0x46aeca51 anims\gun\menu\menu_female_idle.ska
0xd2675052 anims\missions\m_kh\clay\m_kh_clay_torture_idle.ska
0xf371ffff anims\missions\m_kh\clay\m_kh_clay_torture_getup.ska
0xe4c38076 anims\ped_male\pedlife\ped_male_hangover1.ska
0x6bba4f0c anims\ped_male\pedlife\ped_male_hangover2.ska
0x13664aa9 anims\ped_male\pedlife\ped_male_pee.ska
0xa29922bb anims\ped_male/shoot_arrow\ped_male_arrow_walkbkwd.ska
0x9f0fbe5f anims\ped_male/shoot_arrow\ped_male_arrow_walkfwd.ska
0xc66e45ff anims\ped_male/shoot_arrow\ped_male_arrow_walkl.ska
0xa06970dc anims\ped_male/shoot_arrow\ped_male_arrow_walkr.ska
0x89e39caa anims\ped_male/shoot_arrow\ped_male_arrow_fwd.ska
0x0e3e2e6b anims\ped_male/shoot_arrow\ped_male_arrow_bkwd.ska
0xddaec354 anims\ped_male/shoot_arrow\ped_male_arrow_right.ska
0xb25ad52e anims\ped_male/shoot_arrow\ped_male_arrow_left.ska
0x4e247dce anims\ped_male/shoot_arrow\ped_male_arrow_fwd_p.ska
0x828dc4f5 anims\ped_male/shoot_arrow\ped_male_arrow_bkwd_p.ska
0x1fe4f7eb anims\ped_male/shoot_arrow\ped_male_arrow_right_p.ska
0x71f5016e anims\ped_male/shoot_arrow\ped_male_arrow_left_p.ska
0x32f6abcf anims\ped_male/shoot_arrow\ped_male_arrow_walkbkwd_hi_d.ska
0xabe1d572 anims\ped_male/shoot_arrow\ped_male_arrow_walkbkwd_lo_d.ska
0x8621b181 anims\ped_male/shoot_arrow\ped_male_arrow_fwd_hi_d.ska
0x10b6d7dc anims\ped_male/shoot_arrow\ped_male_arrow_fwd_lo_d.ska
0x015c0286 anims\ped_male/shoot_arrow\ped_male_arrow_bkwd_hi_d.ska
0x757c66ab anims\ped_male/shoot_arrow\ped_male_arrow_bkwd_lo_d.ska
0x0a24d647 anims\ped_male/shoot_arrow\ped_male_arrow_left_hi_d.ska
0x9493aaea anims\ped_male/shoot_arrow\ped_male_arrow_left_lo_d.ska
0x21b5dea3 anims\ped_male/shoot_arrow\ped_male_arrow_right_hi_d.ska
0x9d2282be anims\ped_male/shoot_arrow\ped_male_arrow_right_lo_d.ska
0x6ba5841b anims\ped_male/shoot_arrow\ped_male_arrow_walkfwd_hi_d.ska
0xf312dd36 anims\ped_male/shoot_arrow\ped_male_arrow_walkfwd_lo_d.ska
0x680b8742 anims\ped_male/shoot_arrow\ped_male_arrow_walkl_hi_d.ska
0xeeace21f anims\ped_male/shoot_arrow\ped_male_arrow_walkl_lo_d.ska
0x40df6a19 anims\ped_male/shoot_arrow\ped_male_arrow_walkr_hi_d.ska
0xb5f8ff34 anims\ped_male/shoot_arrow\ped_male_arrow_walkr_lo_d.ska
0x6661e4c7 anims\ped_male\talk\ped_male_idle.ska
0x1f6517fc anims\ped_male\talk\ped_male_idle2.ska
0xd26c2872 anims\ped_male\talk\ped_male_idle3.ska
0xbe700408 anims\ped_male\talk\ped_female_talkgesture.ska
0x0f02d70f anims\mv_idles\mv_idle_jenny.ska
0xa3765ec8 anims\mv_idles\mv_idle_chinaman.ska
0x04b04cee anims\mv_idles\mv_idle_bartender.ska
0xc7ff920e anims\mv_idles\mv_idle_male.ska
0xfc74d2b6 anims\mv_idles\mv_idle_denton.ska
0xb25339d4 anims\mv_idles\mv_idle_cavalrya.ska
0x1b4be92e anims\mv_idles\mv_idle_cavalryb.ska
0xc5e38d2d anims\mv_idles\mv_idle_brute.ska
0x1d41a40c anims\mv_idles\mv_idle_crude.ska
0x7e7bcbab anims\mv_idles\mv_idle_rude.ska
0x5f63eeef anims\mv_idles\mv_idle_hoodoo.ska
0xe2674460 anims\mv_idles\mv_idle_joekragen.ska
0xfea40cd1 anims\mv_idles\mv_idle_redgang04.ska
0xeeb96146 anims\mv_idles\mv_idle_redgang01.ska
0x05281f29 anims\mv_idles\mv_idle_deputy_ej.ska
0x8fdec6ba anims\mv_idles\mv_idle_chinaman02.ska
0x95896161 anims\mv_idles\mv_idle_whore02.ska
0xdb3438aa anims\mv_idles\mv_idle_apache_1.ska
0x722aea60 anims\mv_idles\mv_idle_apache_2.ska
0x8125d9ce anims\mv_idles\mv_idle_apache_3.ska
0x5e3957d2 anims\mv_idles\mv_idle_pops.ska
0x9d3b38e6 anims\mv_idles\mv_idle_prospector.ska
0xbac7f866 anims\mv_idles\mv_idle_fightsatdawn.ska
0x074144de anims\mv_idles\mv_idle_magruder.ska
0x361c9bf7 anims\ped_enemy\ped_enemy_dead_left.ska
0x03aee99a anims\ped_enemy\ped_enemy_standidle01.ska
0x196552be anims\ped_enemy\ped_enemy_knife_slash1.ska
0xb26c8444 anims\ped_enemy\ped_enemy_knife_slash2.ska
0x3f73b3da anims\ped_enemy\ped_enemy_knife_slash3.ska
0xa2283bbe anims\ped_male\arrow\ped_male_arrow_shoot.ska
0x03e2bd97 anims\ped_male\axe\ped_male_axe_idle.ska
0xc044b1a6 anims\ped_male\axe\ped_male_axe_swingfwd.ska
0x8d09e3ce anims\ped_male\axe\ped_male_axe_run.ska
0xd52f8857 anims\ped_male\axe\ped_male_axe_walk.ska
0x51a57dbf anims\ped_male\axe\ped_male_axe_sneakwalk.ska
0x67de5d45 anims\ped_male\axe\ped_male_axe_turn.ska
0xaf276ace anims\ped_male\axe\ped_male_axe_swing1.ska
0x162e9c34 anims\ped_male\axe\ped_male_axe_swing2.ska
0xe90d3f66 anims\ped_male/cheercelebration\ped_male_cheer02.ska
0x46828a9d anims\ped_male/cower\ped_male_cower.ska
0x56074f8f anims\ped_male\walksruns\ped_male_crouchwalk.ska
0x5390f34d anims\ped_male\general\ped_male_pickupweapon.ska
0x99969bfe anims\ped_male/hanging\ped_male_hanging.ska
0x6a9e0d32 anims\ped_male/hostage\ped_male_hostage_idle.ska
0xd7585929 anims\ped_male/hostage\ped_male_hostage_r.ska
0x915f5e8a anims\ped_male/hostage\ped_male_hostage_l.ska
0x42d96be9 anims\ped_male/hostage\ped_male_hostage_fwd.ska
0xba37e150 anims\ped_male/hostage\ped_male_hostage_back.ska
0x6f2f23a0 anims\ped_male/hostage\ped_male_hostage_break.ska
0x8f5e5772 anims\ped_male/hostage\ped_male_hostage_release.ska
0xbb96f647 anims\ped_male/idles\ped_male_idle01.ska
0x4e38541e anims\ped_male/idles\ped_male_headup_d.ska
0x39d0d17c anims\ped_male/idles\ped_male_headdown_d.ska
0x75fe5bcc anims\ped_male/idles\ped_male_meleeidle.ska
0xc84705e4 anims\ped_male/idles\ped_male_idle01_short.ska
0xeed095a9 anims\ped_male/knife\ped_male_knife_throatgrab.ska
0x82066592 anims\ped_male/knife\ped_male_knife_throatslit.ska
0xbb2358b2 anims\ped_male/knife\ped_male_knife_throatslit_german.ska
0x5171dfb1 anims\ped_male/pedlife\ped_male_squat_idle.ska
0xccee0133 anims\ped_male/pedlife\ped_male_backlean_idle.ska
0x4d3ba45b anims\ped_male/pedlife\ped_male_streetsit_idle2.ska
0x08945d96 anims\ped_male/pedlife\ped_male_spit1.ska
0x7f9dadec anims\ped_male/pedlife\ped_male_spit2.ska
0xe69a0df7 anims\ped_male/punch\ped_male_punch.ska
0x58f1704b anims\ped_male/punch\ped_male_punch1.ska
0xefe89ec1 anims\ped_male/punch\ped_male_punch2.ska
0x77bedb25 anims\ped_male\retreat\ped_male_retreat_run.ska
0x9178e0d5 anims\ped_male\pistol\ped_male_pistol_runfwd.ska
0x051336be anims\ped_male\pistol\ped_male_pistol_bkwd.ska
0x85a38c7a anims\ped_male\pistol\ped_male_pistol_right.ska
0xa0e5cffb anims\ped_male\pistol\ped_male_pistol_left.ska
0xda681843 anims\ped_male\pistol\ped_male_pistol_walkfwd.ska
0xc8d52a02 anims\ped_male\pistol\ped_male_pistol_walkr.ska
0x9ee40ce1 anims\ped_male\pistol\ped_male_pistol_walkl.ska
0x875fdf3c anims\ped_male\pistol\ped_male_pistol_walkbkwd.ska
0x4a332880 anims\ped_male\pistol\ped_male_pistol_runfwd_p.ska
0x5b8d1e07 anims\ped_male\pistol\ped_male_pistol_right_p.ska
0xce1db222 anims\ped_male\pistol\ped_male_pistol_left_p.ska
0x1e647689 anims\ped_male\pistol\ped_male_pistol_bkwd_p.ska
0x6c2d0077 anims\ped_male\pistol\ped_male_pistol_runfwd_hi_d.ska
0xf28b68da anims\ped_male\pistol\ped_male_pistol_runfwd_lo_d.ska
0xec30d0c3 anims\ped_male\pistol\ped_male_pistol_bkwd_hi_d.ska
0x7287b89e anims\ped_male\pistol\ped_male_pistol_bkwd_lo_d.ska
0xdf600502 anims\ped_male\pistol\ped_male_pistol_left_hi_d.ska
0x57785c5f anims\ped_male\pistol\ped_male_pistol_left_lo_d.ska
0x648450b3 anims\ped_male\pistol\ped_male_pistol_right_hi_d.ska
0xda34388e anims\ped_male\pistol\ped_male_pistol_right_lo_d.ska
0x2c4a5413 anims\ped_male\pistol\ped_male_pistol_walkbkwd_hi_d.ska
0xb26e2d2e anims\ped_male\pistol\ped_male_pistol_walkbkwd_lo_d.ska
0xcf5a675c anims\ped_male\pistol\ped_male_pistol_walkfwd_hi_d.ska
0x477e0201 anims\ped_male\pistol\ped_male_pistol_walkfwd_lo_d.ska
0x273b3412 anims\ped_male\pistol\ped_male_pistol_walkl_hi_d.ska
0xaf9d4d2f anims\ped_male\pistol\ped_male_pistol_walkl_lo_d.ska
0xfd6ed529 anims\ped_male\pistol\ped_male_pistol_walkr_hi_d.ska
0x7949ac04 anims\ped_male\pistol\ped_male_pistol_walkr_lo_d.ska
0x5c9e7aab anims\ped_male\rifle\ped_male_rifle_runfwd.ska
0xf336ce00 anims\ped_male\rifle\ped_male_rifle_bkwd.ska
0x055703c0 anims\ped_male\rifle\ped_male_rifle_right.ska
0x4f6234b5 anims\ped_male\rifle\ped_male_rifle_left.ska
0xa026a184 anims\ped_male\rifle\ped_male_rifle_walkfwd.ska
0x4221b238 anims\ped_male\rifle\ped_male_rifle_walkr.ska
0x2c16859b anims\ped_male\rifle\ped_male_rifle_walkl.ska
0xc6f24432 anims\ped_male\rifle\ped_male_rifle_walkbkwd.ska
0x0a1f7b6e anims\ped_male\rifle\ped_male_rifle_runfwd_p.ska
0x1f4d92c0 anims\ped_male\rifle\ped_male_rifle_right_p.ska
0x18fbcbec anims\ped_male\rifle\ped_male_rifle_left_p.ska
0xc7931877 anims\ped_male\rifle\ped_male_rifle_bkwd_p.ska
0x4b09986a anims\ped_male\rifle\ped_male_rifle_runfwd_hi_d.ska
0xd3aef0c7 anims\ped_male\rifle\ped_male_rifle_runfwd_lo_d.ska
0xd143f79c anims\ped_male\rifle\ped_male_rifle_right_hi_d.ska
0x459491c1 anims\ped_male\rifle\ped_male_rifle_right_lo_d.ska
0x93534546 anims\ped_male\rifle\ped_male_rifle_left_hi_d.ska
0x0b651beb anims\ped_male\rifle\ped_male_rifle_left_lo_d.ska
0x296ce06f anims\ped_male\rifle\ped_male_rifle_walkfwd_hi_d.ska
0xb54b88d2 anims\ped_male\rifle\ped_male_rifle_walkfwd_lo_d.ska
0xb2596b16 anims\ped_male\rifle\ped_male_rifle_walkr_hi_d.ska
0x7a8d8e3d anims\ped_male\rifle\ped_male_rifle_walkl_hi_d.ska
0x2c7f163b anims\ped_male\rifle\ped_male_rifle_walkr_lo_d.ska
0x042af320 anims\ped_male\rifle\ped_male_rifle_walkl_lo_d.ska
0x783c9187 anims\ped_male\rifle\ped_male_rifle_bkwd_hi_d.ska
0xfe9bf7aa anims\ped_male\rifle\ped_male_rifle_bkwd_lo_d.ska
0x74ec0204 anims\ped_male\rifle\ped_male_rifle_walkbkwd_hi_d.ska
0xe9cc6729 anims\ped_male\rifle\ped_male_rifle_walkbkwd_lo_d.ska
0x93d7af6e anims\ped_male/stagecoach\stagecoach_idle.ska
0x5676f7ad anims\ped_male\idles\ped_male_standidle01.ska
0xed802757 anims\ped_male\idles\ped_male_standidle02.ska
0x91f06ef5 anims\ped_male/talk\ped_male_tallkidle.ska
0x1961dc96 anims\ped_male/talk\ped_male_talkidle2.ska
0xbe61f345 anims\ped_male/talk\ped_male_maybe.ska
0x89b75056 anims\ped_male/talk\ped_male_ofcourse.ska
0xca5ecc08 anims\ped_male\talk\ped_male_talkidle3.ska
0x03620f37 anims\ped_male\talk\ped_male_shrug.ska
0x106331c0 anims\missions\m_ef\ped_indian\m_ef_ped_indian_talk.ska
0xdbe9af40 anims\missions\m_ef\ped_indian\ped_stand_talk02.ska
0xc60b08ea anims\ped_male/wounded\ped_male_incap_backidle.ska
0xf00b7e08 anims\ped_male/wounded\ped_male_rifle_knee_lf.ska
0x3136af9f anims\damage\burning\dam_burning_idle.ska
0x845f95a6 anims\damage\burning\dam_burning_run.ska
0x7cb8cd71 anims\damage\burning\dam_burning_shuffle_p.ska
0x6d2b62e6 anims\damage\close_range_shotgun\wall_back_air.ska
0x61265e63 anims\damage\close_range_shotgun\wall_back_ground.ska
0x5c24e1e5 anims\damage\close_range_shotgun\wall_back_init.ska
0xd47f9ac6 anims\damage\close_range_shotgun\wall_front_air.ska
0x0a34ee69 anims\damage\close_range_shotgun\wall_front_ground.ska
0xa13e54f5 anims\damage\close_range_shotgun\wall_front_init.ska
0x8cdc679a anims\damage\disabled_a\death_disa_headshot.ska
0x0a44567b anims\damage\disabled_a\rec_disa.ska
0x3760b04e anims\damage\disabled_a\trans_da2ie_front.ska
0xc81fa189 anims\damage\disabled_a\trans_da2ib_back.ska
0x834f1bc9 anims\damage\disabled_a\trans_da2ic_right_high.ska
0xd6659d67 anims\damage\disabled_a\trans_da2id_left_high.ska
0x834d8511 anims\damage\disabled_b\rec_disb.ska
0x10880ed8 anims\damage\disabled_b\trans_db2if_front.ska
0x63066332 anims\damage\disabled_b\trans_db2ia_back.ska
0x7052b59f anims\damage\disabled_c\rec_disc.ska
0xe148a2e0 anims\damage\disabled_c\trans_dc2ib_left.ska
0x26aabc28 anims\damage\disabled_c\trans_dc2ia_front.ska
0xd6acb97f anims\damage\disabled_c\trans_dc2ie_back.ska
0xb434e38c anims\damage\disabled_c\trans_dc2if_right.ska
0xd99f48d4 anims\damage\dynamite\dam_dyno_air_back.ska
0x683927bb anims\damage\dynamite\dam_dyno_air_front.ska
0x0f94c537 anims\damage\dynamite\dam_dyno_ground_back.ska
0xb2d94f65 anims\damage\dynamite\dam_dyno_ground_front.ska
0x7acfe2b1 anims\damage\dynamite\dam_dyno_init_back.ska
0x9fc22c44 anims\damage\dynamite\dam_dyno_init_front.ska
0x81f0d84a anims\damage\trans_stand\dam_hit_back.ska
0x60b4a799 anims\damage\trans_stand\dam_hit_front.ska
0x1b42d758 anims\damage\trans_stand\dam_getup.ska
0x5f2e7927 anims\damage\incapacitated\death_incap_a.ska
0xe627a9dd anims\damage\incapacitated\death_incap_b.ska
0xfd289a53 anims\damage\incapacitated\death_incap_c.ska
0x8f0504b0 anims\damage\incapacitated\death_incap_d.ska
0x640c353e anims\damage\incapacitated\death_incap_e.ska
0xed12e5c4 anims\damage\incapacitated\death_incap_f.ska
0x75615925 anims\damage\incapacitated\incap_a_idle.ska
0xeecda6d3 anims\damage\incapacitated\incap_b_idle.ska
0xa799fa2e anims\damage\incapacitated\incap_c_idle.ska
